Recorded_taxa	Status	MinT	MaxT
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_numismale	extinct	189.5	190.2
Tragophylloceras_loscombi	extinct	188.21	188.24
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	190.78
Tragophylloceras_numismale	extinct	190.2	191.84
Tragophylloceras_loscombi	extinct	188.4	190.2
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_numismale	extinct	190.2	191.84
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188.4	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_carinatum	extinct	188.4	188.8
Tragophylloceras_loscombi	extinct	188.24	188.4
Harpophylloceras_eximus	extinct	188	189.5
Harpophylloceras_eximus	extinct	188	188.4
Harpophylloceras_eximus	extinct	188.8	189.5
Juraphyllites_libertus	extinct	188	192.9
Juraphyllites_libertus	extinct	188.8	189.5
Juraphyllites_libertus	extinct	191.84	192.9
Zetoceras_zetes	extinct	188	188.4
Zetoceras_zetes	extinct	188	192.9
Zetoceras_zetes	extinct	188.8	189.5
Zetoceras_zetes	extinct	188.24	188.8
Zetoceras_iudicariense_sensu_GM	extinct	191.84	192.9
Phylloceras_hebertinum	extinct	188	188.4
Phylloceras_hebertinum	extinct	188	192.9
Partschiceras_striatocostatum	extinct	188.8	189.5
Partschiceras_striatocostatum	extinct	188.24	190.54
Calliphylloceras_bicicolae	extinct	188	188.4
Calliphylloceras_bicicolae	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188.8	189.5
Calliphylloceras_bicicolae	extinct	190.2	191.84
Calaiceras_calais	extinct	188	188.4
Calaiceras_calais	extinct	188.8	189.5
Calaiceras_calais	extinct	188.4	189.5
Calaiceras_calais	extinct	188.24	188.8
Tragophylloceras_numismale	extinct	190.2	191.84
Phylloceras_hebertinum	extinct	191.84	192.9
Partschiceras_striatocostatum	extinct	191.84	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188	192.9
Juraphyllites_libertus	extinct	188.8	189.5
Juraphyllites_libertus	extinct	191.84	192.9
Zetoceras_zetes	extinct	188	192.9
Zetoceras_zetes	extinct	191.84	192.9
Zetoceras_zetes	extinct	190.2	191.84
Phylloceras_hebertinum	extinct	188	192.9
Phylloceras_hebertinum	extinct	191.84	192.9
Partschiceras_striatocostatum	extinct	191.84	192.9
Calaiceras_calais	extinct	190.2	192.9
Calaiceras_calais	extinct	188	192.9
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Partschiceras_striatocostatum	extinct	188	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188	192.9
Zetoceras_zetes	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_libertus	extinct	188	192.9
Zetoceras_zetes	extinct	188	192.9
Phylloceras_hebertinum	extinct	188.8	189.5
Partschiceras_striatocostatum	extinct	188	192.9
Calaiceras_calais	extinct	188	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_libertus	extinct	188	192.9
Phylloceras_hebertinum	extinct	188.4	192.9
Partschiceras_striatocostatum	extinct	188.4	192.9
Calliphylloceras_bicicolae	extinct	188.4	192.9
Calaiceras_calais	extinct	188.4	192.9
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_loscombi	extinct	188.4	188.8
Tragophylloceras_loscombi	extinct	188.21	188.24
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Juraphyllites_libertus	extinct	190.2	190.54
Juraphyllites_libertus	extinct	188	192.9
Tragophylloceras_ibex	extinct	188.8	189.5
Zetoceras_zetes	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_libertus	extinct	188.8	190.54
Phylloceras_hebertinum	extinct	188.4	190.2
Calliphylloceras_bicicolae	extinct	188.4	190.2
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_libertus	extinct	188	190.2
Phylloceras_hebertinum	extinct	188	190.2
Partschiceras_striatocostatum	extinct	188.4	192.9
Juraphyllites_libertus	extinct	190.2	192.9
Zetoceras_zetes	extinct	190.2	192.9
Phylloceras_hebertinum	extinct	190.2	192.9
Calliphylloceras_bicicolae	extinct	190.2	192.9
Calaiceras_calais	extinct	190.2	192.9
Juraphyllites_libertus	extinct	190.2	192.9
Phylloceras_hebertinum	extinct	188	192.9
Juraphyllites_libertus	extinct	188.4	190.2
Juraphyllites_libertus	extinct	188	192.9
Zetoceras_zetes	extinct	190.2	192.9
Phylloceras_hebertinum	extinct	191.84	192.9
Phylloceras_hebertinum	extinct	190.54	191.84
Phylloceras_hebertinum	extinct	189.5	190.2
Partschiceras_striatocostatum	extinct	189.5	190.2
Partschiceras_striatocostatum	extinct	188.8	189.5
Calliphylloceras_bicicolae	extinct	190.54	191.84
Calliphylloceras_bicicolae	extinct	189.5	190.2
Calliphylloceras_bicicolae	extinct	188.8	189.5
Calaiceras_calais	extinct	190.54	191.84
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188.4	192.9
Zetoceras_zetes	extinct	188.4	192.9
Phylloceras_hebertinum	extinct	188.4	190.54
Partschiceras_striatocostatum	extinct	188.4	190.54
Calliphylloceras_bicicolae	extinct	188.4	192.9
Calaiceras_calais	extinct	188.4	192.9
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_loscombi	extinct	188.21	188.24
Tragophylloceras_loscombi	extinct	188.4	190.2
Tragophylloceras_carinatum	extinct	188.4	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_carinatum	extinct	188.4	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.4	190.2
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_numismale	extinct	188.4	190.2
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_numismale	extinct	189.5	190.2
Tragophylloceras_numismale	extinct	190.2	192.9
Tragophylloceras_numismale	extinct	191.84	192.9
Tragophylloceras_loscombi	extinct	188.4	190.2
Juraphyllites_libertus	extinct	192.9	194.44
Juraphyllites_libertus	extinct	192.9	196.37
Juraphyllites_libertus	extinct	192.9	194.44
Juraphyllites_nardii	extinct	192.9	195.22
Juraphyllites_nardii	extinct	192.9	194.44
Juraphyllites_nardii	extinct	192.9	194.44
Partschiceras_striatocostatum	extinct	192.9	196.37
Partschiceras_striatocostatum	extinct	192.9	195.22
Partschiceras_striatocostatum	extinct	195.22	196.37
Partschiceras_striatocostatum	extinct	192.9	194.44
Partschiceras_striatocostatum	extinct	192.9	194.44
Phylloceras_hebertinum	extinct	192.9	194.44
Phylloceras_hebertinum	extinct	192.9	194.44
Zetoceras_zetes	extinct	192.9	196.37
Zetoceras_zetes	extinct	192.9	196.37
Zetoceras_zetes	extinct	195.22	196.37
Zetoceras_zetes	extinct	192.9	196.37
Zetoceras_zetes	extinct	192.9	194.44
Zetoceras_iudicariense_sensu_GM	extinct	192.9	194.44
Calaiceras_calais	extinct	192.9	194.44
Zetoceras_zetes	extinct	185.55	188
Zetoceras_zetes	extinct	185.55	188
Zetoceras_zetes	extinct	184.2	185.55
Zetoceras_zetes	extinct	184.2	185.55
Zetoceras_zetes	extinct	183.16	184.2
Partschiceras_striatocostatum	extinct	185.55	188
Partschiceras_striatocostatum	extinct	185.55	188
Partschiceras_striatocostatum	extinct	183.16	185.55
Calaiceras_calais	extinct	185.55	188
Calaiceras_calais	extinct	185.55	188
Calaiceras_calais	extinct	185.55	188
Calaiceras_calais	extinct	183.16	184.2
Calliphylloceras_bicicolae	extinct	185.55	188
Calliphylloceras_bicicolae	extinct	185.55	188
Calliphylloceras_bicicolae	extinct	185.55	188
Calliphylloceras_bicicolae	extinct	185.55	188
Calliphylloceras_bicicolae	extinct	184.2	185.55
Calliphylloceras_bicicolae	extinct	183.16	185.55
Calliphylloceras_bicicolae	extinct	184.2	185.55
Tragophylloceras_loscombi	extinct	185.55	188
Harpophylloceras_eximus	extinct	185.55	188
Harpophylloceras_eximus	extinct	185.55	188
Harpophylloceras_eximus	extinct	185.55	188
Harpophylloceras_eximus	extinct	185.55	188
Juraphyllites_libertus	extinct	183.16	184.2
Juraphyllites_libertus	extinct	185.55	188
Juraphyllites_libertus	extinct	185.55	188
Juraphyllites_libertus	extinct	184.2	185.55
Phylloceras_hebertinum	extinct	185.55	188
Phylloceras_hebertinum	extinct	185.55	188
Phylloceras_hebertinum	extinct	185.55	188
